ItemID,name,description,into,gold,tags,stats,from,stats_FlatHPPoolMod,stats_FlatMPPoolMod,stats_PercentHPPoolMod,stats_PercentMPPoolMod,stats_FlatHPRegenMod,stats_PercentHPRegenMod,stats_FlatMPRegenMod,stats_PercentMPRegenMod,stats_FlatArmorMod,stats_PercentArmorMod,stats_FlatPhysicalDamageMod,stats_PercentPhysicalDamageMod,stats_FlatMagicDamageMod,stats_PercentMagicDamageMod,stats_FlatMovementSpeedMod,stats_PercentMovementSpeedMod,stats_FlatAttackSpeedMod,stats_PercentAttackSpeedMod,stats_PercentDodgeMod,stats_FlatCritChanceMod,stats_PercentCritChanceMod,stats_FlatCritDamageMod,stats_PercentCritDamageMod,stats_FlatBlockMod,stats_PercentBlockMod,stats_FlatSpellBlockMod,stats_PercentSpellBlockMod,stats_FlatEXPBonus,stats_PercentEXPBonus,stats_FlatEnergyRegenMod,stats_FlatEnergyPoolMod,stats_PercentLifeStealMod,stats_PercentSpellVampMod,Rol,cs_required,waves_required,game_time
3600,Kalista's Black Spear,"<mainText><stats></stats><br><br><active>Active - Consume:</active> Bind with an ally for the remainder of the game, becoming Oathsworn Allies. Oathsworn empowers you both while near one another.<br><br><rules>Required to use <attention>Kalista's</attention> Ultimate Ability.</rules></mainText>",,"{'base': 0, 'purchasable': True, 'total': 0, 'sell': 0}",['Consumable'],{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3742,Dead Man's Plate,"<mainText><stats><attention>300</attention> Health<br><attention>45</attention> Armor<br><attention>5%</attention> Move Speed</stats><br><br><passive>Shipwrecker</passive><br>While moving, build up bonus Move Speed. Your next Attack discharges built up Move Speed to deal physical damage.<br><br><passive>Unsinkable</passive><br>The strength of movement slowing effects is reduced.</mainText>",,"{'base': 900, 'purchasable': True, 'total': 2900, 'sell': 2030}","['Health', 'Armor', 'Slow', 'NonbootsMovement']","{'FlatHPPoolMod': 300, 'FlatArmorMod': 45, 'PercentMovementSpeedMod': 0.05}","['3066', '1028', '1031']",300,,,,,,,,45,,,,,,,0.05,,,,,,,,,,,,,,,,,,Tank,139,23,11:36
3748,Titanic Hydra,"<mainText><stats><attention>50</attention> Attack Damage<br><attention>550</attention> Health</stats><br><br><passive>Cleave</passive><br>Attacks apply an additional <physicalDamage>0 physical damage</physicalDamage> <OnHit>On-Hit</OnHit> and deal <physicalDamage>0 physical damage</physicalDamage> to enemies behind the target.<br><br><active>ACTIVE</active><br><active>Titanic Crescent</active><br>On your next attack, <passive>Cleave</passive> will deal bonus physical damage to your target and in a nearby shockwave.</mainText>",,"{'base': 550, 'purchasable': True, 'total': 3300, 'sell': 2310}","['Health', 'HealthRegen', 'Damage', 'OnHit']","{'FlatHPPoolMod': 550, 'FlatPhysicalDamageMod': 50}","['3077', '2021', '1028']",550,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,Tank,158,26,13:12
3801,Crystalline Bracer,<mainText><stats><attention>200</attention> Health<br><attention>100%</attention> Base Health Regen</stats><br><br></mainText>,"['3084', '3083']","{'base': 100, 'purchasable': True, 'total': 800, 'sell': 560}","['Health', 'HealthRegen']",{'FlatHPPoolMod': 200},"['1028', '1006']",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,38,6,3:12
3802,Lost Chapter,"<mainText><stats><attention>40</attention> Ability Power<br><attention>300</attention> Mana<br><attention>10</attention> Ability Haste</stats><br><br><passive>Enlighten</passive><br>Upon levelling up, restores <scaleMana>20% max Mana</scaleMana> over 3 seconds.</mainText>","['6656', '3003', '6655', '2503', '3118', '4644']","{'base': 200, 'purchasable': True, 'total': 1200, 'sell': 840}","['SpellDamage', 'Mana', 'ManaRegen', 'CooldownReduction', 'AbilityHaste']","{'FlatMPPoolMod': 300, 'FlatMagicDamageMod': 40}","['1052', '1027', '2022']",,300,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,Mage,58,10,4:48
3803,Catalyst of Aeons,<mainText><stats><attention>350</attention> Health<br><attention>300</attention> Mana</stats><br><br><passive>Eternity</passive><br>Taking damage from champions restores Mana.Casting an ability heals over time.</mainText>,"['4402', '6657']","{'base': 550, 'purchasable': True, 'total': 1300, 'sell': 910}","['Health', 'HealthRegen', 'Mana', 'ManaRegen']","{'FlatMPPoolMod': 300, 'FlatHPPoolMod': 350}","['1028', '1027']",350,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,62,10,5:12
3814,Edge of Night,<mainText><stats><attention>50</attention> Attack Damage<br><attention>15</attention> Lethality<br><attention>250</attention> Health</stats><br><br><passive>Annul</passive><br>Gain a Spell Shield.</mainText>,,"{'base': 650, 'purchasable': True, 'total': 2800, 'sell': 1960}","['Health', 'Damage', 'ArmorPenetration']","{'FlatHPPoolMod': 250, 'FlatPhysicalDamageMod': 50}","['3134', '2021']",250,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,Tank,134,22,11:12
3850,Spellthief's Edge,"<mainText><stats><attention>10</attention> Ability Power<br><attention>25</attention> Health<br><attention>25%</attention> Base Mana Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><br><br><br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 36 seconds.<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Frostfang</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.</rules></mainText>",,"{'base': 400, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'SpellDamage', 'ManaRegen', 'Vision', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 25, 'FlatMagicDamageMod': 10}",,25,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3851,Frostfang,"<mainText><stats><attention>15</attention> Ability Power<br><attention>70</attention> Health<br><attention>50%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 3 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 30 seconds.<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Shard of True Ice</rarityLegendary>.<br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['GoldPer', 'Lane', 'ManaRegen', 'SpellDamage']","{'FlatHPPoolMod': 70, 'FlatMagicDamageMod': 15}",,70,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3853,Shard of True Ice,"<mainText><stats><attention>40</attention> Ability Power<br><attention>75</attention> Health<br><attention>100%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['GoldPer', 'Lane', 'ManaRegen', 'SpellDamage']","{'FlatHPPoolMod': 75, 'FlatMagicDamageMod': 40}",,75,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3854,Steel Shoulderguards,"<mainText><stats><attention>4</attention> Attack Damage<br><attention>50</attention> Health<br><attention>50%</attention> Base Health Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><br><br><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below (50% for Melee Users | 30% for Ranged Users) of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Runesteel Spaulders</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.</rules></mainText>",,"{'base': 400, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'Damage', 'Vision', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 50, 'FlatPhysicalDamageMod': 4}",,50,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3855,Runesteel Spaulders,"<mainText><stats><attention>6</attention> Attack Damage<br><attention>100</attention> Health<br><attention>75%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 3 Stealth Wards, which refill upon visiting the shop. <br><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below 50% of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Bulwark of the Mountain</rarityLegendary>. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 100, 'FlatPhysicalDamageMod': 6}",,100,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3857,Pauldrons of Whiterock,"<mainText><stats><attention>15</attention> Attack Damage<br><attention>250</attention> Health<br><attention>100%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 250, 'FlatPhysicalDamageMod': 15}",,250,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3858,Relic Shield,"<mainText><stats><attention>7</attention> Ability Power<br><attention>50</attention> Health<br><attention>50%</attention> Base Health Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><br><br><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below (50% for Melee Users | 30% for Ranged Users) of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Targon's Buckler</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.</rules></mainText>",,"{'base': 400, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'SpellDamage', 'Vision', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 50, 'FlatMagicDamageMod': 7}",,50,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3859,Targon's Buckler,"<mainText><stats><attention>10</attention> Ability Power<br><attention>100</attention> Health<br><attention>75%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 3 Stealth Wards, which refill upon visiting the shop. <br><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below 50% of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Bulwark of the Mountain</rarityLegendary>. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 100, 'FlatMagicDamageMod': 10}",,100,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3860,Bulwark of the Mountain,"<mainText><stats><attention>20</attention> Ability Power<br><attention>250</attention> Health<br><attention>100%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 250, 'FlatMagicDamageMod': 20}",,250,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3862,Spectral Sickle,"<mainText><stats><attention>6</attention> Attack Damage<br><attention>25</attention> Health<br><attention>25%</attention> Base Mana Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><br><br><br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 30 seconds.<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Harrowing Crescent</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.</rules></mainText>",,"{'base': 400, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'Damage', 'ManaRegen', 'Vision', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 25, 'FlatPhysicalDamageMod': 6}",,25,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3863,Harrowing Crescent,"<mainText><stats><attention>10</attention> Attack Damage<br><attention>60</attention> Health<br><attention>50%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 36 seconds.<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Black Mist Scythe</rarityLegendary>.<br><br><rules>This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.</rules><br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['Health', 'ManaRegen', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 60, 'FlatPhysicalDamageMod': 10}",,60,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3864,Black Mist Scythe,"<mainText><stats><attention>20</attention> Attack Damage<br><attention>75</attention> Health<br><attention>100%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['Health', 'ManaRegen', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 75, 'FlatPhysicalDamageMod': 20}",,75,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3865,World Atlas,,,"{'base': 400, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'SpellDamage', 'ManaRegen', 'Vision', 'GoldPer', 'Lane']",{'FlatHPPoolMod': 30},,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3866,Runic Compass,"<mainText><stats><attention>100</attention> Health<br><attention>50%</attention> Base Health Regen<br><attention>50%</attention> Base Mana Regen<br><attention>5</attention> Gold Per 10 Seconds</stats><br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><passive>Quest</passive> <br>Earn 800 gold from this item to transform it into <rarityGeneric>Runic Compass</rarityGeneric>. Gain a charge every <passive>20</passive> seconds, up to <passive>3</passive> charges. While nearby an ally champion, consume a charge to earn gold:<br><li>Damaging Abilities and Attacks against champions or buildings grant <keywordMajor>24</keywordMajor> (melee) / <keywordMajor>22</keywordMajor> (ranged) gold;<li>Killing a minion by any means grants you <keywordMajor>20</keywordMajor> gold and the nearest allied champion kill gold.<br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['GoldPer', 'Lane', 'ManaRegen', 'SpellDamage']",{'FlatHPPoolMod': 100},,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3867,Bounty of Worlds,"<mainText><stats><attention>5</attention> Gold Per 10 Seconds<br><attention>75%</attention> Base Health Regen<br><attention>75%</attention> Base Mana Regen<br><attention>200</attention> Health</stats><br><br><br><li><passive>Upgrade</passive> <br>This item can be upgraded into <rarityLegendary>Bloodsong</rarityLegendary>, <rarityLegendary>Celestial Opposition</rarityLegendary>, <rarityLegendary>Dream Maker</rarityLegendary>, <rarityLegendary>Zaz'Zak's Realmspike</rarityLegendary>, or <rarityLegendary>Solstice Sleigh</rarityLegendary> for free.<br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. <br><br></mainText>","['3869', '3870', '3871', '3876', '3877']","{'base': 400, 'purchasable': False, 'total': 400, 'sell': 160}","['GoldPer', 'Lane', 'ManaRegen', 'SpellDamage']",{'FlatHPPoolMod': 200},,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3869,Celestial Opposition,"<mainText><stats><attention>200</attention> Health<br><attention>75%</attention> Base Health Regen<br><attention>75%</attention> Base Mana Regen<br><attention>5</attention> Gold Per 10 Seconds</stats><br><br><passive>Blessing of the Mountain:</passive> <br>Become Blessed to reduce incoming champion damage, lingering for 2 seconds after taking damage from a champion.<br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 0, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'ManaRegen', 'GoldPer', 'Lane']",{'FlatHPPoolMod': 200},['3867'],200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3870,Dream Maker,"<mainText><stats><attention>200</attention> Health<br><attention>75%</attention> Base Health Regen<br><attention>75%</attention> Base Mana Regen<br><attention>5</attention> Gold Per 10 Seconds</stats><br><br><passive>Dream Maker</passive><br>Gain a <passive>Blue Dream Bubble</passive> and a <passive>Purple Dream Bubble</passive> overtime. Healing and Shielding another ally blows both <passive>Dream Bubbles</passive> to them and empowers them, reducing incoming damage and granting outgoing damage.<br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 0, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'ManaRegen', 'GoldPer', 'Lane']",{'FlatHPPoolMod': 200},['3867'],200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3871,Zaz'Zak's Realmspike,"<mainText><stats><attention>200</attention> Health<br><attention>75%</attention> Base Health Regen<br><attention>75%</attention> Base Mana Regen<br><attention>5</attention> Gold Per 10 Seconds</stats><br><br><passive>Void Explosion</passive><br>Dealing ability damage causes an explosion dealing magic damage and damage based on the targets max Health.<br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 0, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'ManaRegen', 'GoldPer', 'Lane']",{'FlatHPPoolMod': 200},['3867'],200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3876,Solstice Sleigh,"<mainText><stats><attention>200</attention> Health<br><attention>75%</attention> Base Health Regen<br><attention>75%</attention> Base Mana Regen<br><attention>5</attention> Gold Per 10 Seconds</stats><br><br><passive>Going Sledding</passive><br><status>Slowing</status> or <status>Immobilizing</status> an enemy champion grants you and a nearby ally with lowest Health bonus Health and Move Speed.<br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 0, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'ManaRegen', 'GoldPer', 'Lane']",{'FlatHPPoolMod': 200},['3867'],200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3877,Bloodsong,"<mainText><stats><attention>200</attention> Health<br><attention>75%</attention> Base Health Regen<br><attention>75%</attention> Base Mana Regen<br><attention>5</attention> Gold Per 10 Seconds</stats><br><br><passive>Spellblade</passive><br>After using an ability, your next basic attack within 10 seconds deals 100% base AD bonus physical damage on-hit and increases damage taken by the inflicted enemy champion for 6s. <br><br><br><br><active>ACTIVE</active><br><active>Ward</active> <br>Place an <keywordStealth>Invisible</keywordStealth> Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop. </mainText>",,"{'base': 0, 'purchasable': True, 'total': 400, 'sell': 160}","['Health', 'HealthRegen', 'ManaRegen', 'GoldPer', 'Lane']",{'FlatHPPoolMod': 200},['3867'],200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,19,3,1:36
3901,<rarityLegendary>Fire at Will</rarityLegendary><br><subtitleLeft><silver>500 Silver Serpents</silver></subtitleLeft>,,,"{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}",[],{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3902,<rarityLegendary>Death's Daughter</rarityLegendary><br><subtitleLeft><silver>500 Silver Serpents</silver></subtitleLeft>,"<mainText><stats></stats><br><br><mainText>Cannon Barrage additionally fires a mega-cannonball at the center of the Barrage, dealing <trueDamage>bonus true damage</trueDamage> and <status>Slowing</status>.</mainText></mainText>",,"{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}",[],{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3903,<rarityLegendary>Raise Morale</rarityLegendary><br><subtitleLeft><silver>500 Silver Serpents</silver></subtitleLeft>,<mainText><stats></stats><br><br>Allies in the Cannon Barrage gain <speed>bonus Move Speed</speed>.</mainText>,,"{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}",[],{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0:00
3916,Oblivion Orb,<mainText><stats><attention>30</attention> Ability Power</stats><br><br><passive>Grievous Wounds</passive><br>Dealing magic damage applies <keyword>40% Grievous Wounds</keyword> to champions for 3 seconds.</mainText>,"['3011', '3165']","{'base': 400, 'purchasable': True, 'total': 800, 'sell': 560}",['SpellDamage'],{'FlatMagicDamageMod': 30},['1052'],,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,Mage,38,6,3:12
4003,Lifeline,"<mainText><stats><attention>20</attention> Attack Damage<br><attention>8</attention> Lethality</stats><br><br><br><br><active>Active -</active> <active>Soul Anchor:</active> Mark your current location. After 4 seconds, return to that location (60(0s)).</mainText>",['4004'],"{'base': 550, 'purchasable': True, 'total': 2500, 'sell': 1750}","['Damage', 'ArmorPenetration']",{'FlatPhysicalDamageMod': 20},"['1036', '2420']",,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,Fighter,120,20,10:00
4004,Spectral Cutlass,"<mainText><stats><attention>70</attention> Attack Damage<br><attention>21</attention> Lethality</stats><br><br><br><br><active>Active -</active> <active>Soul Anchor:</active> Mark your current location. After 4 seconds, return to that location (45(0s)).</mainText>",,"{'base': 400, 'purchasable': True, 'total': 3900, 'sell': 2730}","['Damage', 'ArmorPenetration']",{'FlatPhysicalDamageMod': 70},"['4003', '3134']",,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,Fighter,187,31,15:36
4005,Imperial Mandate,<mainText><stats><attention>60</attention> Ability Power<br><attention>20</attention> Ability Haste<br><attention>125%</attention> Base Mana Regen</stats><br><br><passive>Coordinated Fire</passive><br><status>Slowing</status> or <status>Immobilizing</status> an enemy champion marks them and causes Ally champion to deal bonus damage to them and grant you both Move Speed.</mainText>,,"{'base': 400, 'purchasable': True, 'total': 2300, 'sell': 1610}","['SpellDamage', 'ManaRegen', 'CooldownReduction', 'AbilityHaste']",{'FlatMagicDamageMod': 60},"['3108', '4642']",,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,Mage,110,18,9:12
4010,Bloodletter's Curse,"<mainText><stats><attention>60</attention> Ability Power<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist<br><attention>10</attention> Ability Haste</stats><br><br><passive>Vile Decay</passive><br>Dealing magic damage reduces the target's magic resist by 5% for 6 seconds, stacking up to up to 30%. Repeat damage from the same spell cast can only stack this once per 2 second(s).</mainText>",,"{'base': 2500, 'purchasable': True, 'total': 2500, 'sell': 1250}","['SpellBlock', 'Armor', 'SpellDamage', 'CooldownReduction']","{'FlatSpellBlockMod': 30, 'FlatMagicDamageMod': 60, 'FlatArmorMod': 30}",,,,,,,,,,30,,,,60,,,,,,,,,,,,,30,,,,,,,,Tank,120,20,10:00
