,ItemID,name,description,colloq,plaintext,into,image,gold,tags,maps,stats,from,depth,inStore,effect,consumed,requiredAlly,stacks,hideFromAll,consumeOnFull,specialRecipe,requiredChampion
48,1517,Structure Bounty,,,,,"{'full': '1517.png', 'sprite': 'item0.png', 'group': 'item', 'x': 384, 'y': 192, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['HealthRegen', 'ManaRegen', 'OnHit']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{},,,False,"{'Effect1Amount': '0.3', 'Effect2Amount': '0.4', 'Effect3Amount': '1.2', 'Effect4Amount': '3'}",,,,,,,
49,1518,Structure Bounty,,,,,"{'full': '1518.png', 'sprite': 'item0.png', 'group': 'item', 'x': 432, 'y': 192, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['HealthRegen', 'ManaRegen', 'OnHit']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{},,,False,"{'Effect1Amount': '0.3', 'Effect2Amount': '0.4', 'Effect3Amount': '1.2', 'Effect4Amount': '3'}",,,,,,,
50,1519,Structure Bounty,,,,,"{'full': '1519.png', 'sprite': 'item0.png', 'group': 'item', 'x': 0, 'y': 240, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['HealthRegen', 'ManaRegen', 'OnHit']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{},,,False,"{'Effect1Amount': '0.3', 'Effect2Amount': '0.4', 'Effect3Amount': '1.2', 'Effect4Amount': '3'}",,,,,,,
51,1520,OvererchargedHA,,,,,"{'full': '1520.png', 'sprite': 'item0.png', 'group': 'item', 'x': 48, 'y': 240, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['Armor', 'ManaRegen', 'OnHit']","{'11': True, '12': True, '21': True, '22': False, '30': True}",{},,,False,"{'Effect1Amount': '75', 'Effect2Amount': '75'}",,,,,,,
52,1521,Fortification,,,,,"{'full': '1521.png', 'sprite': 'item0.png', 'group': 'item', 'x': 96, 'y': 240, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}",['OnHit'],"{'11': True, '12': True, '21': True, '22': False, '30': True}",{},,,False,"{'Effect1Amount': '0.3', 'Effect2Amount': '60', 'Effect3Amount': '0.35'}",,,,,,,
53,1522,Tower Power-Up,,,,,"{'full': '1522.png', 'sprite': 'item0.png', 'group': 'item', 'x': 144, 'y': 240, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}","['Armor', 'Damage']","{'11': True, '12': True, '21': True, '22': False, '30': True}",{},,,False,"{'Effect1Amount': '3', 'Effect2Amount': '3', 'Effect3Amount': '0', 'Effect4Amount': '0', 'Effect5Amount': '40', 'Effect6Amount': '40', 'Effect7Amount': '9', 'Effect8Amount': '12'}",,,,,,,
54,2003,Health Potion,<mainText><stats></stats><br><br><active>Active - Consume:</active> Drink the potion to restore <healing>120 Health</healing> over 15 seconds.<br><br><rules>You may carry up to 5 Health Potions.</rules></mainText>,;,Consume to restore Health over time,,"{'full': '2003.png', 'sprite': 'item0.png', 'group': 'item', 'x': 192, 'y': 240, 'w': 48, 'h': 48}","{'base': 50, 'purchasable': True, 'total': 50, 'sell': 20}","['HealthRegen', 'Consumable', 'Lane', 'Jungle']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{},,,,,True,,5.0,,,,
55,2010,Total Biscuit of Everlasting Will,<mainText><stats></stats><br><br><active>Active - Consume:</active> Eat the biscuit to restore <healing>8% missing Health</healing> and <scaleMana>Mana</scaleMana> over 5 seconds. Consuming or selling a biscuit permanently grants <scaleMana>40 maximum Mana</scaleMana>. </mainText>,;,,,"{'full': '2010.png', 'sprite': 'item0.png', 'group': 'item', 'x': 240, 'y': 240, 'w': 48, 'h': 48}","{'base': 50, 'purchasable': False, 'total': 50, 'sell': 5}",[],"{'11': True, '12': True, '21': True, '22': False, '30': True}",{},,,False,{'Effect1Amount': '10'},True,,10.0,True,,,
56,2015,Kircheis Shard,<mainText><stats><attention>15</attention> Attack Damage</stats><br><br><passive>Jolt</passive><br><keyword>Energized Attacks</keyword> deal an additional <magicDamage>50 magic damage</magicDamage>.</mainText>,;,Attack speed and a chargable magic hit,['3095'],"{'full': '2015.png', 'sprite': 'item0.png', 'group': 'item', 'x': 288, 'y': 240, 'w': 48, 'h': 48}","{'base': 350, 'purchasable': False, 'total': 700, 'sell': 490}","['Damage', 'OnHit']","{'11': False, '12': False, '21': False, '22': False, '30': False}",{'FlatPhysicalDamageMod': 15},['1036'],2.0,False,,,,,,,,
57,2019,Steel Sigil,<mainText><stats><attention>15</attention> Attack Damage<br><attention>30</attention> Armor</stats><br><br></mainText>,,,"['6333', '6700', '3026']","{'full': '2019.png', 'sprite': 'item0.png', 'group': 'item', 'x': 336, 'y': 240, 'w': 48, 'h': 48}","{'base': 150, 'purchasable': True, 'total': 1100, 'sell': 770}","['Armor', 'Damage']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatArmorMod': 30, 'FlatPhysicalDamageMod': 15}","['1029', '1036', '1029']",2.0,,,,,,,,,
58,2020,The Brutalizer,<mainText><stats><attention>25</attention> Attack Damage<br><attention>10</attention> Ability Haste<br><attention>5</attention> Lethality</stats><br><br></mainText>,,,"['6698', '6699', '6694', '6696']","{'full': '2020.png', 'sprite': 'item0.png', 'group': 'item', 'x': 384, 'y': 240, 'w': 48, 'h': 48}","{'base': 212, 'purchasable': True, 'total': 1337, 'sell': 936}","['Damage', 'CooldownReduction', 'ArmorPenetration']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatPhysicalDamageMod': 25},"['2022', '1037']",2.0,,,,,,,,,
59,2021,Tunneler,<mainText><stats><attention>15</attention> Attack Damage<br><attention>250</attention> Health</stats><br><br></mainText>,,,"['2501', '3053', '3073', '3814', '3181', '3748', '6610']","{'full': '2021.png', 'sprite': 'item0.png', 'group': 'item', 'x': 432, 'y': 240, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': True, 'total': 1150, 'sell': 805}","['Health', 'Damage']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 250, 'FlatPhysicalDamageMod': 15}","['1036', '1028']",2.0,,,,,,,,,
60,2022,Glowing Mote,<mainText><stats><attention>5</attention> Ability Haste</stats><br><br></mainText>,,,"['2020', '4642', '3024', '3133', '223057', '3802', '3057', '3067', '3108', '3158', '6660']","{'full': '2022.png', 'sprite': 'item0.png', 'group': 'item', 'x': 0, 'y': 288, 'w': 48, 'h': 48}","{'base': 250, 'purchasable': True, 'total': 250, 'sell': 175}",['CooldownReduction'],"{'11': True, '12': True, '21': True, '22': False, '30': False}",{},,,,,,,,,,,
61,2031,Refillable Potion,<mainText><stats></stats><br><br><active>Active - Consume:</active> Consumes a charge to restore <healing>100 Health</healing> over 12 seconds. Holds up to 2 charges and refills upon visiting the shop.</mainText>,;,Restores Health over time. Refills at shop.,['2033'],"{'full': '2031.png', 'sprite': 'item0.png', 'group': 'item', 'x': 48, 'y': 288, 'w': 48, 'h': 48}","{'base': 150, 'purchasable': True, 'total': 150, 'sell': 60}","['HealthRegen', 'Consumable', 'Active', 'Lane', 'Jungle']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{},,,,,,,,,,,
62,2033,Corrupting Potion,"<mainText><stats></stats><br><br><active>Active - Consume:</active> Consumes a charge to restore <healing>100 Health</healing> and <scaleMana>75 Mana</scaleMana> over 12 seconds. During this time, damaging Abilities and Attacks burn enemy champions for <magicDamage>15 (20 if you cannot gain Mana) magic damage</magicDamage> over 3 seconds. Holds up to 3 charges and refills upon visiting the shop.<br><br><rules>Corrupting damage is reduced to 50% when triggered by area of effect or periodic damage.</rules></mainText>",;,Restores Health and Mana over time and boosts combat power - Refills at Shop,,"{'full': '2033.png', 'sprite': 'item0.png', 'group': 'item', 'x': 96, 'y': 288, 'w': 48, 'h': 48}","{'base': 350, 'purchasable': False, 'total': 500, 'sell': 200}","['Active', 'Consumable', 'HealthRegen', 'Lane', 'ManaRegen']","{'11': True, '12': False, '21': True, '22': False, '30': False}",{},['2031'],2.0,False,,,,,,,,
63,2049,Guardian's Amulet,"<mainText><stats><attention>15%</attention> Heal and Shield Power<br><attention>20</attention> Ability Power<br><attention>20</attention> Ability Haste</stats><br><br><passive>Recovery</passive><br>Restores <scaleMana>10 Mana</scaleMana> every 5 seconds. If you can't gain mana, restores <healing>0.6 Health</healing> instead.</mainText>",;,Increases Health and provides Stealth Wards over time,,"{'full': '2049.png', 'sprite': 'item0.png', 'group': 'item', 'x': 144, 'y': 288, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 500, 'sell': 250}","['SpellDamage', 'ManaRegen', 'CooldownReduction', 'Lane', 'AbilityHaste']","{'11': False, '12': False, '21': False, '22': False, '30': True}",{'FlatMagicDamageMod': 20},,,,,,,,,,,
64,2050,Guardian's Shroud,<mainText><stats><attention>300</attention> Health<br><attention>35</attention> Ability Power<br><attention>15</attention> Ability Haste</stats><br><br></mainText>,;,,,"{'full': '2050.png', 'sprite': 'item0.png', 'group': 'item', 'x': 192, 'y': 288, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 500, 'sell': 250}","['Health', 'SpellDamage', 'CooldownReduction', 'Lane', 'AbilityHaste']","{'11': False, '12': False, '21': False, '22': False, '30': True}","{'FlatHPPoolMod': 300, 'FlatMagicDamageMod': 35}",,,,,,,,,,,
65,2051,Guardian's Horn,<mainText><stats><attention>150</attention> Health</stats><br><br><br><li><passive>Recovery:</passive> Restores Health over time.<li><passive>Undaunted:</passive> Blocks damage from attacks and spells from champions.<li><passive>Legendary:</passive> This item counts as a <rarityLegendary>Legendary</rarityLegendary> item.</mainText>,Golden Arm of Kobe;Golden Bicep of Kobe;Horn; Horn of the ManWolf; ManWolf,Good starting item for tanks,,"{'full': '2051.png', 'sprite': 'item0.png', 'group': 'item', 'x': 240, 'y': 288, 'w': 48, 'h': 48}","{'base': 950, 'purchasable': True, 'total': 950, 'sell': 665}","['Health', 'HealthRegen', 'Lane']","{'11': False, '12': True, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 150, 'FlatHPRegenMod': 4}",,,,"{'Effect1Amount': '15', 'Effect2Amount': '0.25'}",,,,,,,
66,2052,Poro-Snax,"<mainText><stats></stats><br><br><br><br><flavorText>This savory blend of free-range, grass-fed Avarosan game hens and organic, non-ZMO Freljordian herbs contains the essential nutrients necessary to keep your Poro purring with pleasure.<br><br>All proceeds will be donated towards fighting Noxian animal cruelty. </flavorText><active>Active - Consume:</active> Serves a scrumptious scoop to a nearby Poro, causing it to grow in size.</mainText>",;,,,"{'full': '2052.png', 'sprite': 'item0.png', 'group': 'item', 'x': 288, 'y': 288, 'w': 48, 'h': 48}","{'base': 0, 'purchasable': False, 'total': 0, 'sell': 0}",[],"{'11': True, '12': True, '21': True, '22': False, '30': True}",{},,,False,,True,,2.0,,,,
67,2055,Control Ward,"<mainText><stats></stats><br><br><active>Active - Consume:</active> Places a powerful Control Ward that grants vision of the surrounding area. This device will also reveal <keywordStealth>Invisible</keywordStealth> traps, reveal <keywordStealth>Camouflaged</keywordStealth> enemies, and reveal (and disable) enemy Stealth Wards.<br><br><rules>You may carry up to 2 Control Wards. Control Wards do not disable other Control Wards.</rules></mainText>",orange;,Used to disable wards and invisible traps in an area.,,"{'full': '2055.png', 'sprite': 'item0.png', 'group': 'item', 'x': 336, 'y': 288, 'w': 48, 'h': 48}","{'base': 75, 'purchasable': True, 'total': 75, 'sell': 30}","['Consumable', 'Lane', 'Stealth', 'Vision']","{'11': True, '12': False, '21': False, '22': False, '30': False}",{},,,,"{'Effect1Amount': '1', 'Effect2Amount': '2'}",True,,2.0,,True,,
68,2056,Stealth Ward,"<mainText><stats></stats><br><br><active>Active - Consume:</active> Places a Stealth Ward on the ground that lasts 60 seconds, is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. </mainText>",green;,Use to temporarily provide vision in an area,,"{'full': '2056.png', 'sprite': 'item0.png', 'group': 'item', 'x': 384, 'y': 288, 'w': 48, 'h': 48}","{'base': 40, 'purchasable': False, 'total': 40, 'sell': 16}","['Consumable', 'Lane', 'Stealth', 'Vision']","{'11': False, '12': False, '21': False, '22': False, '30': False}",{},,,False,,True,,2.0,,True,,
69,2065,Shurelya's Battlesong,<mainText><stats><attention>50</attention> Ability Power<br><attention>15</attention> Ability Haste<br><attention>5%</attention> Move Speed<br><attention>125%</attention> Base Mana Regen</stats><br><br><br><br><active>ACTIVE</active> (0s)<br><active>Inspiring Speech</active><br>Grants nearby allies Move Speed.<br><br></mainText>,;shurelya;reverie;,Activate to speed up nearby allies.,['7020'],"{'full': '2065.png', 'sprite': 'item0.png', 'group': 'item', 'x': 432, 'y': 288, 'w': 48, 'h': 48}","{'base': 350, 'purchasable': True, 'total': 2200, 'sell': 1540}","['SpellDamage', 'ManaRegen', 'Active', 'CooldownReduction', 'NonbootsMovement', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatMagicDamageMod': 50, 'PercentMovementSpeedMod': 0.05}","['3113', '4642']",3.0,,,,,,,,,
70,2138,Elixir of Iron,"<mainText><stats></stats><br><br><active>Active - Consume:</active> Drink to gain <scaleHealth>300 Health</scaleHealth>, 25% Tenacity, and increased champion size for 3 minutes. While active, moving leaves a path behind that boosts allied champions' <speed>Move Speed by 15%</speed>.<br><br><rules>Drinking a different Elixir will replace the existing one's effects.</rules></mainText>",;white,Temporarily increases defenses. Leaves a trail for allies to follow.,,"{'full': '2138.png', 'sprite': 'item0.png', 'group': 'item', 'x': 0, 'y': 336, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 500, 'sell': 200}","['Health', 'Consumable', 'NonbootsMovement', 'Tenacity']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{},,,,"{'Effect1Amount': '300', 'Effect2Amount': '0.25', 'Effect3Amount': '3', 'Effect4Amount': '0.15', 'Effect5Amount': '0.15', 'Effect6Amount': '0', 'Effect7Amount': '0', 'Effect8Amount': '9'}",True,,,,True,,
71,2139,Elixir of Sorcery,"<mainText><stats></stats><br><br><br><br><rules>Champion level <attention>9</attention> or greater required to purchase. Elixir of Sorcery's true damage effect has no cooldown when attacking turrets. Drinking a different Elixir will replace the existing one's effects.</rules><active>Active - Consume:</active> Drink to gain <scaleAP>50 Ability Power</scaleAP> and <scaleMana>15% Mana Regen</scaleMana> for 3 minutes. While active, damaging a champion or turret deals <trueDamage>25 bonus true damage</trueDamage> (5s cooldown).</mainText>",;blue,Temporarily grants Ability Power and Bonus Damage to champions and turrets.,,"{'full': '2139.png', 'sprite': 'item0.png', 'group': 'item', 'x': 48, 'y': 336, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 500, 'sell': 200}","['Consumable', 'ManaRegen', 'SpellDamage']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{},,,,"{'Effect1Amount': '50', 'Effect2Amount': '50', 'Effect3Amount': '25', 'Effect4Amount': '3', 'Effect5Amount': '5', 'Effect6Amount': '3', 'Effect7Amount': '0', 'Effect8Amount': '9'}",True,,,,True,,
72,2140,Elixir of Wrath,<mainText><stats></stats><br><br><active>Active - Consume:</active> Drink to gain <scaleAD>30 Attack Damage</scaleAD> and <lifeSteal>12% Physical Vamp</lifeSteal> (against champions) for 3 minutes.<br><br><rules>Drinking a different Elixir will replace the existing one's effects.</rules></mainText>,;red,Temporarily grants Attack Damage and heals you when dealing physical damage to champions.,,"{'full': '2140.png', 'sprite': 'item0.png', 'group': 'item', 'x': 96, 'y': 336, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 500, 'sell': 200}","['Consumable', 'Damage', 'LifeSteal', 'SpellVamp']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{},,,,"{'Effect1Amount': '30', 'Effect2Amount': '30', 'Effect3Amount': '0.12', 'Effect4Amount': '3', 'Effect5Amount': '0', 'Effect6Amount': '0', 'Effect7Amount': '0', 'Effect8Amount': '9'}",True,,,,True,,
73,2141,Cappa Juice,<mainText><stats></stats><br><br><rules>Helps you get on a head.</rules><active>Active - Consume:</active> This juice does nothing.<br></mainText>,,,,"{'full': '2141.png', 'sprite': 'item0.png', 'group': 'item', 'x': 144, 'y': 336, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 500, 'sell': 500}","['Damage', 'Consumable']","{'11': False, '12': True, '21': False, '22': False, '30': False}",{},,,,,True,,,,True,,
74,2142,Juice of Power,"<mainText><stats></stats><br><br><br><br><rules>Juices do not stack with themselves, but you can have multiple different ones active.</rules><active>Active - Consume:</active> Automatically activates on Combat Start. Drink to gain <scaleAP>30+ 10% bonus Ability Power</scaleAP> or <scaleAD>18+ 10% bonus Attack Damage</scaleAD> for the next round.<br><br><flavorText>Made with 100% real cherries. Warning: May cause imbiber to deal tons of damage.</flavorText></mainText>",,,,"{'full': '2142.png', 'sprite': 'item0.png', 'group': 'item', 'x': 192, 'y': 336, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 500, 'sell': 500}","['SpellDamage', 'Consumable']","{'11': False, '12': False, '21': False, '22': False, '30': True}",{},,,,,True,,,,True,,
75,2143,Juice of Vitality,"<mainText><stats></stats><br><br><br><br><rules>Juices do not stack with themselves, but you can have multiple different ones active.</rules><active>Active - Consume:</active> Automatically activates on Combat Start. Drink to gain <healing>300+ 10% Health</healing> for the next round.<br><br><flavorText>Our specially formulated veggie blend is proven to harden your skin to resist even the strongest attacks!</flavorText></mainText>",,,,"{'full': '2143.png', 'sprite': 'item0.png', 'group': 'item', 'x': 240, 'y': 336, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 500, 'sell': 500}","['Health', 'Consumable']","{'11': False, '12': False, '21': False, '22': False, '30': True}",{},,,,,True,,,,True,,
